org,repo,number,date,is_merged,state,user
jupyter,nbgrader,399,2015-08-31 17:29:03,True,closed,jhamrick
jupyter,nbgrader,402,2015-08-31 20:24:38,True,closed,willingc
jupyter,nbgrader,405,2015-09-01 07:45:41,True,closed,minrk
jupyter,nbgrader,406,2015-09-01 12:56:06,True,closed,Carreau
jupyter,nbgrader,407,2015-09-01 18:57:56,True,closed,jhamrick
jupyter,nbgrader,408,2015-09-01 20:05:31,True,closed,jhamrick
jupyter,nbgrader,409,2015-09-01 23:50:18,True,closed,jhamrick
jupyter,nbgrader,410,2015-09-02 23:55:06,True,closed,jhamrick
jupyter,nbgrader,411,2015-09-03 00:13:55,True,closed,jhamrick
jupyter,nbgrader,412,2015-09-03 01:18:30,True,closed,jhamrick
jupyter,nbgrader,413,2015-09-03 16:35:44,True,closed,jhamrick
jupyter,nbgrader,414,2015-09-03 20:04:14,True,closed,willingc
jupyter,nbgrader,421,2015-10-03 20:26:34,True,closed,vinaykola
jupyter,nbgrader,425,2015-11-01 22:44:47,True,closed,Carreau
jupyter,nbgrader,430,2016-01-06 20:54:05,True,closed,jdfreder
jupyter,nbgrader,439,2016-01-31 18:22:08,False,closed,ellisonbg
jupyter,nbgrader,441,2016-02-11 18:07:50,False,closed,davis68
jupyter,nbgrader,442,2016-02-21 19:45:55,True,closed,jhamrick
jupyter,nbgrader,443,2016-03-02 20:28:01,True,closed,jhamrick
jupyter,nbgrader,444,2016-03-02 21:25:54,True,closed,jhamrick
jupyter,nbgrader,445,2016-03-03 02:40:57,True,closed,jhamrick
jupyter,nbgrader,446,2016-03-03 03:21:19,True,closed,jhamrick
jupyter,nbgrader,447,2016-03-03 04:23:17,True,closed,jhamrick
jupyter,nbgrader,448,2016-03-03 04:52:44,True,closed,jhamrick
jupyter,nbgrader,449,2016-03-03 05:16:26,True,closed,jhamrick
jupyter,nbgrader,451,2016-03-03 15:11:06,True,closed,jhamrick
jupyter,nbgrader,452,2016-03-03 20:39:53,True,closed,jhamrick
jupyter,nbgrader,453,2016-03-03 22:15:31,True,closed,jhamrick
jupyter,nbgrader,454,2016-03-03 22:52:40,True,closed,jhamrick
jupyter,nbgrader,455,2016-03-04 00:44:48,True,closed,jhamrick
jupyter,nbgrader,457,2016-03-04 03:20:44,True,closed,jhamrick
jupyter,nbgrader,458,2016-03-04 03:41:12,True,closed,jhamrick
jupyter,nbgrader,460,2016-03-04 23:55:49,True,closed,jhamrick
jupyter,nbgrader,461,2016-03-05 05:01:16,True,closed,jhamrick
jupyter,nbgrader,464,2016-03-08 18:53:58,True,closed,jhamrick
jupyter,nbgrader,465,2016-03-08 19:52:05,True,closed,jhamrick
jupyter,nbgrader,466,2016-03-09 01:23:47,True,closed,jhamrick
jupyter,nbgrader,467,2016-03-09 15:54:56,True,closed,minrk
jupyter,nbgrader,470,2016-03-15 15:49:10,True,closed,jhamrick
jupyter,nbgrader,473,2016-03-28 17:41:23,True,closed,jhamrick
jupyter,nbgrader,477,2016-04-02 06:15:38,True,closed,jhamrick
jupyter,nbgrader,485,2016-04-11 18:03:53,True,closed,willingc
jupyter,nbgrader,486,2016-04-11 18:53:22,True,closed,jhamrick
jupyter,nbgrader,489,2016-04-19 20:26:09,True,closed,jhamrick
jupyter,nbgrader,490,2016-04-19 20:33:10,True,closed,jhamrick
jupyter,nbgrader,492,2016-04-21 18:53:58,True,closed,jhamrick
jupyter,nbgrader,493,2016-04-21 20:15:55,True,closed,jhamrick
jupyter,nbgrader,494,2016-04-22 00:48:26,True,closed,jhamrick
jupyter,nbgrader,495,2016-04-22 01:19:46,True,closed,jhamrick
jupyter,nbgrader,498,2016-04-23 02:31:27,True,closed,jhamrick
jupyter,nbgrader,503,2016-04-28 18:43:09,False,closed,lgpage
jupyter,nbgrader,505,2016-04-30 17:05:00,True,closed,jhamrick
jupyter,nbgrader,506,2016-04-30 17:49:33,True,closed,jhamrick
jupyter,nbgrader,507,2016-04-30 20:14:08,True,closed,jhamrick
jupyter,nbgrader,508,2016-04-30 21:44:28,True,closed,jhamrick
jupyter,nbgrader,510,2016-04-30 22:11:19,True,closed,jhamrick
jupyter,nbgrader,512,2016-05-05 01:17:24,True,closed,lgpage
jupyter,nbgrader,521,2016-06-23 20:43:18,True,closed,jhamrick
jupyter,nbgrader,522,2016-06-23 21:42:12,True,closed,jhamrick
jupyter,nbgrader,523,2016-06-23 23:00:17,True,closed,jhamrick
jupyter,nbgrader,526,2016-07-04 14:52:13,True,closed,lgpage
jupyter,nbgrader,533,2016-08-20 15:14:53,True,closed,jhamrick
jupyter,nbgrader,534,2016-08-20 16:21:49,True,closed,jhamrick
jupyter,nbgrader,535,2016-08-20 16:35:55,True,closed,jhamrick
jupyter,nbgrader,536,2016-08-21 21:30:03,True,closed,jhamrick
jupyter,nbgrader,538,2016-08-27 15:39:09,True,closed,jhamrick
jupyter,nbgrader,545,2016-09-08 22:24:52,True,closed,jhamrick
jupyter,nbgrader,546,2016-09-09 00:01:21,True,closed,jhamrick
jupyter,nbgrader,548,2016-09-09 00:56:44,True,closed,jhamrick
jupyter,nbgrader,550,2016-09-09 01:51:17,True,closed,jhamrick
jupyter,nbgrader,561,2016-09-22 19:32:15,True,closed,jhamrick
jupyter,nbgrader,562,2016-09-24 23:20:04,True,closed,jhamrick
jupyter,nbgrader,563,2016-09-25 00:56:55,True,closed,jhamrick
jupyter,nbgrader,564,2016-09-25 23:41:44,True,closed,jhamrick
jupyter,nbgrader,565,2016-09-26 00:25:50,True,closed,jhamrick
jupyter,nbgrader,566,2016-09-26 01:46:59,True,closed,jhamrick
jupyter,nbgrader,567,2016-09-26 02:40:27,True,closed,jhamrick
jupyter,nbgrader,571,2016-10-09 20:31:51,True,closed,adamchainz
jupyter,nbgrader,581,2016-12-14 12:01:25,True,closed,lgpage
jupyter,nbgrader,584,2016-12-15 17:34:11,True,closed,lgpage
jupyter,nbgrader,585,2016-12-15 19:17:21,True,closed,lgpage
jupyter,nbgrader,588,2016-12-19 09:04:33,True,closed,lgpage
jupyter,nbgrader,589,2016-12-22 04:01:45,True,closed,ellisonbg
jupyter,nbgrader,590,2016-12-22 11:55:45,True,closed,lgpage
jupyter,nbgrader,591,2016-12-22 12:19:20,True,closed,lgpage
jupyter,nbgrader,593,2016-12-22 15:35:55,True,closed,lgpage
jupyter,nbgrader,594,2016-12-22 17:47:34,True,closed,ellisonbg
jupyter,nbgrader,596,2016-12-22 21:57:17,False,closed,ellisonbg
jupyter,nbgrader,597,2016-12-22 22:59:37,True,closed,ellisonbg
jupyter,nbgrader,598,2016-12-23 10:02:07,True,closed,lgpage
jupyter,nbgrader,600,2016-12-28 11:19:39,True,closed,alikasamanli
jupyter,nbgrader,601,2016-12-28 18:28:03,True,closed,lgpage
jupyter,nbgrader,605,2017-01-05 20:55:34,True,closed,jhamrick
jupyter,nbgrader,607,2017-01-05 22:15:24,True,closed,jhamrick
jupyter,nbgrader,608,2017-01-05 22:19:52,True,closed,jhamrick
jupyter,nbgrader,610,2017-01-05 23:28:35,True,closed,jhamrick
jupyter,nbgrader,611,2017-01-06 00:23:11,True,closed,jhamrick
jupyter,nbgrader,612,2017-01-06 03:25:06,True,closed,jhamrick
jupyter,nbgrader,613,2017-01-06 03:41:58,True,closed,jhamrick
jupyter,nbgrader,614,2017-01-06 05:30:33,True,closed,jhamrick
jupyter,nbgrader,615,2017-01-06 07:46:58,True,closed,jhamrick
jupyter,nbgrader,616,2017-01-06 18:05:59,True,closed,jhamrick
jupyter,nbgrader,617,2017-01-06 20:02:57,True,closed,jhamrick
jupyter,nbgrader,618,2017-01-06 21:59:43,True,closed,jhamrick
jupyter,nbgrader,619,2017-01-07 02:27:42,True,closed,jhamrick
jupyter,nbgrader,620,2017-01-07 03:24:46,True,closed,jhamrick
jupyter,nbgrader,621,2017-01-07 19:40:58,True,closed,jhamrick
jupyter,nbgrader,622,2017-01-07 20:21:48,True,closed,jhamrick
jupyter,nbgrader,623,2017-01-07 21:47:18,True,closed,jhamrick
jupyter,nbgrader,625,2017-01-08 23:26:43,True,closed,jhamrick
jupyter,nbgrader,628,2017-01-10 17:21:02,True,closed,jhamrick
jupyter,nbgrader,629,2017-01-11 18:46:14,True,closed,jhamrick
jupyter,nbgrader,630,2017-01-11 19:56:13,True,closed,lgpage
jupyter,nbgrader,633,2017-01-12 17:48:35,True,closed,willingc
jupyter,nbgrader,635,2017-01-13 18:37:54,True,closed,lgpage
jupyter,nbgrader,637,2017-01-13 19:58:59,True,closed,lgpage
jupyter,nbgrader,638,2017-01-13 21:06:59,True,closed,jhamrick
jupyter,nbgrader,639,2017-01-13 22:21:52,True,closed,lgpage
jupyter,nbgrader,642,2017-01-14 01:12:52,True,closed,jhamrick
jupyter,nbgrader,643,2017-01-14 03:20:39,True,closed,jhamrick
jupyter,nbgrader,644,2017-01-14 13:43:35,True,closed,lgpage
jupyter,nbgrader,645,2017-01-14 17:26:37,True,closed,jhamrick
jupyter,nbgrader,646,2017-01-14 17:59:48,True,closed,jhamrick
jupyter,nbgrader,649,2017-01-14 22:23:30,True,closed,jhamrick
jupyter,nbgrader,650,2017-01-14 22:51:09,True,closed,jhamrick
jupyter,nbgrader,651,2017-01-15 00:04:33,True,closed,jhamrick
jupyter,nbgrader,652,2017-01-15 02:28:02,True,closed,jhamrick
jupyter,nbgrader,655,2017-01-15 19:32:22,True,closed,jhamrick
jupyter,nbgrader,656,2017-01-15 19:52:37,True,closed,lgpage
jupyter,nbgrader,657,2017-01-15 20:09:51,True,closed,meeseeksdev[bot]
jupyter,nbgrader,658,2017-01-15 20:20:17,True,closed,meeseeksdev[bot]
jupyter,nbgrader,665,2017-01-20 19:26:09,True,closed,whitead
jupyter,nbgrader,666,2017-01-20 21:00:09,True,closed,meeseeksdev[bot]
jupyter,nbgrader,670,2017-01-22 03:17:25,True,closed,jhamrick
jupyter,nbgrader,671,2017-01-22 03:59:36,True,closed,meeseeksdev[bot]
jupyter,nbgrader,672,2017-01-22 04:00:54,True,closed,jhamrick
jupyter,nbgrader,673,2017-01-22 19:08:50,True,closed,jhamrick
jupyter,nbgrader,678,2017-01-25 12:23:48,True,closed,minrk
jupyter,nbgrader,679,2017-01-25 12:41:11,True,closed,lgpage
jupyter,nbgrader,680,2017-01-25 14:47:29,True,closed,meeseeksdev[bot]
jupyter,nbgrader,681,2017-01-25 15:47:39,True,closed,lgpage
jupyter,nbgrader,682,2017-01-25 18:21:56,True,closed,meeseeksdev[bot]
jupyter,nbgrader,687,2017-02-05 01:18:26,True,closed,jhamrick
jupyter,nbgrader,688,2017-02-05 01:27:00,True,closed,jhamrick
jupyter,nbgrader,689,2017-02-05 01:33:30,True,closed,jhamrick
jupyter,nbgrader,690,2017-02-05 01:58:37,True,closed,meeseeksdev[bot]
jupyter,nbgrader,691,2017-02-05 07:06:42,True,closed,meeseeksdev[bot]
jupyter,nbgrader,692,2017-02-05 22:12:46,True,closed,meeseeksdev[bot]
jupyter,nbgrader,693,2017-02-06 00:57:39,True,closed,jhamrick
jupyter,nbgrader,695,2017-02-06 01:27:37,True,closed,jhamrick
jupyter,nbgrader,696,2017-02-06 02:22:30,True,closed,jhamrick
jupyter,nbgrader,697,2017-02-06 15:26:16,True,closed,meeseeksdev[bot]
jupyter,nbgrader,698,2017-02-06 19:35:58,True,closed,lgpage
jupyter,nbgrader,700,2017-02-07 16:51:29,True,closed,minrk
jupyter,nbgrader,701,2017-02-07 17:45:33,True,closed,jhamrick
jupyter,nbgrader,702,2017-02-07 20:19:44,True,closed,meeseeksdev[bot]
jupyter,nbgrader,703,2017-02-07 20:20:04,True,closed,meeseeksdev[bot]
jupyter,nbgrader,704,2017-02-08 17:24:20,True,closed,lgpage
jupyter,nbgrader,706,2017-02-08 18:00:01,True,closed,meeseeksdev[bot]
jupyter,nbgrader,707,2017-02-08 20:41:10,True,closed,jhamrick
jupyter,nbgrader,708,2017-02-09 01:04:43,True,closed,meeseeksdev[bot]
jupyter,nbgrader,709,2017-02-09 06:50:37,True,closed,lgpage
jupyter,nbgrader,711,2017-02-11 02:34:30,True,closed,jhamrick
jupyter,nbgrader,712,2017-02-12 01:32:18,True,closed,jhamrick
jupyter,nbgrader,713,2017-02-12 02:41:59,True,closed,jhamrick
jupyter,nbgrader,714,2017-02-18 19:45:58,True,closed,lgpage
jupyter,nbgrader,717,2017-02-20 16:56:52,True,closed,lgpage
jupyter,nbgrader,731,2017-03-28 20:17:28,True,closed,lgpage
jupyter,nbgrader,732,2017-03-28 20:19:47,True,closed,lgpage
jupyter,nbgrader,735,2017-04-01 17:50:24,True,closed,lgpage
jupyter,nbviewer,439,2015-03-31 02:55:24,True,closed,bollwyvl
jupyter,nbviewer,442,2015-04-15 19:43:55,True,closed,rgbkrk
jupyter,nbviewer,443,2015-04-16 15:37:57,True,closed,bollwyvl
jupyter,nbviewer,446,2015-04-20 16:33:36,True,closed,rgbkrk
jupyter,nbviewer,447,2015-04-29 02:01:44,False,closed,bollwyvl
jupyter,nbviewer,449,2015-04-29 15:23:28,True,closed,bollwyvl
jupyter,nbviewer,455,2015-05-13 17:53:29,False,closed,mrterry
jupyter,nbviewer,456,2015-05-14 01:02:35,False,closed,bollwyvl
jupyter,nbviewer,459,2015-05-19 10:34:53,True,closed,greole
jupyter,nbviewer,462,2015-06-03 11:10:18,True,closed,minad
jupyter,nbviewer,464,2015-06-08 16:38:46,True,closed,mrterry
jupyter,nbviewer,474,2015-06-26 03:28:57,True,closed,bollwyvl
jupyter,nbviewer,477,2015-07-09 20:46:12,False,closed,agartland
jupyter,nbviewer,481,2015-07-25 17:28:51,True,closed,bollwyvl
jupyter,nbviewer,482,2015-07-28 02:50:55,False,closed,bollwyvl
jupyter,nbviewer,486,2015-08-02 16:48:05,True,closed,mrterry
jupyter,nbviewer,487,2015-08-03 19:06:15,True,closed,damianavila
jupyter,nbviewer,488,2015-08-16 05:59:59,False,closed,iamaris
jupyter,nbviewer,493,2015-08-29 13:48:33,True,closed,bollwyvl
jupyter,nbviewer,494,2015-08-31 04:10:01,True,closed,bollwyvl
jupyter,nbviewer,495,2015-09-01 01:14:02,True,closed,bollwyvl
jupyter,nbviewer,496,2015-09-02 20:10:12,True,closed,rgbkrk
jupyter,nbviewer,500,2015-09-08 18:00:18,True,closed,bollwyvl
jupyter,nbviewer,508,2015-10-01 02:02:32,True,closed,bollwyvl
jupyter,nbviewer,511,2015-10-06 19:52:44,False,closed,bollwyvl
jupyter,nbviewer,512,2015-10-06 19:56:02,True,closed,bollwyvl
jupyter,nbviewer,516,2015-10-15 05:16:46,True,closed,bollwyvl
jupyter,nbviewer,517,2015-10-15 05:51:18,True,closed,bollwyvl
jupyter,nbviewer,529,2015-11-03 00:04:38,True,closed,Fermentedbeats
jupyter,nbviewer,530,2015-11-04 21:12:00,True,closed,jdfreder
jupyter,nbviewer,531,2015-11-04 21:33:08,False,closed,jdfreder
jupyter,nbviewer,536,2015-11-11 12:57:19,True,closed,minrk
jupyter,nbviewer,537,2015-11-11 12:57:44,True,closed,minrk
jupyter,nbviewer,538,2015-11-11 13:01:43,True,closed,minrk
jupyter,nbviewer,539,2015-11-11 14:23:19,True,closed,minrk
jupyter,nbviewer,540,2015-11-11 14:23:19,False,closed,minrk
jupyter,nbviewer,541,2015-11-12 01:31:58,True,closed,bollwyvl
jupyter,nbviewer,544,2015-11-25 01:42:36,True,closed,bollwyvl
jupyter,nbviewer,551,2015-12-14 14:39:39,True,closed,minrk
jupyter,nbviewer,561,2016-01-20 14:29:43,True,closed,minrk
jupyter,nbviewer,565,2016-01-21 15:04:13,True,closed,minrk
jupyter,nbviewer,566,2016-01-21 20:35:52,True,closed,cldougl
jupyter,nbviewer,568,2016-02-05 10:41:17,False,closed,vidma
jupyter,nbviewer,572,2016-02-16 10:25:29,True,closed,minrk
jupyter,nbviewer,575,2016-02-21 09:01:35,True,closed,yuvipanda
jupyter,nbviewer,576,2016-02-21 10:45:00,True,closed,minrk
jupyter,nbviewer,579,2016-02-24 00:41:46,True,closed,xanderdunn
jupyter,nbviewer,580,2016-02-26 02:47:49,True,closed,yuvipanda
jupyter,nbviewer,581,2016-02-26 04:43:25,True,closed,yuvipanda
jupyter,nbviewer,584,2016-03-04 10:20:33,True,closed,minrk
jupyter,nbviewer,586,2016-03-18 04:49:15,False,closed,bollwyvl
jupyter,nbviewer,588,2016-03-25 04:32:49,True,closed,parente
jupyter,nbviewer,589,2016-03-26 01:09:06,False,closed,Drunkar
jupyter,nbviewer,591,2016-04-01 23:16:00,True,closed,rgbkrk
jupyter,nbviewer,592,2016-04-01 23:26:53,True,closed,Drunkar
jupyter,nbviewer,593,2016-04-01 23:57:05,True,closed,willingc
jupyter,nbviewer,595,2016-04-03 18:01:34,True,closed,minrk
jupyter,nbviewer,597,2016-04-05 23:42:24,True,closed,yuvipanda
jupyter,nbviewer,599,2016-04-06 23:08:06,True,closed,certik
jupyter,nbviewer,602,2016-04-13 09:55:35,True,closed,minrk
jupyter,nbviewer,605,2016-04-25 11:49:07,True,closed,minrk
jupyter,nbviewer,612,2016-05-22 19:40:37,True,closed,minrk
jupyter,nbviewer,617,2016-06-10 15:50:09,True,closed,bollwyvl
jupyter,nbviewer,623,2016-08-29 07:27:41,True,closed,juanrg
jupyter,nbviewer,624,2016-09-03 16:17:05,True,closed,christophelec
jupyter,nbviewer,632,2016-10-03 22:29:27,True,closed,CamDavidsonPilon
jupyter,nbviewer,636,2016-10-26 04:04:38,True,closed,parente
jupyter,nbviewer,639,2016-10-31 03:00:15,True,closed,parente
jupyter,nbviewer,641,2016-11-01 16:49:13,True,closed,ptorrestr
jupyter,nbviewer,642,2016-11-07 02:43:22,True,closed,parente
jupyter,nbviewer,643,2016-11-22 19:59:09,True,closed,parente
jupyter,nbviewer,650,2016-12-13 14:05:24,False,closed,SylvainCorlay
jupyter,nbviewer,651,2016-12-14 13:17:19,True,closed,SylvainCorlay
jupyter,nbviewer,652,2016-12-14 13:24:51,False,closed,minrk
jupyter,nbviewer,653,2016-12-14 13:40:03,True,closed,minrk
jupyter,nbviewer,655,2016-12-26 18:28:19,True,closed,parente
jupyter,nbviewer,656,2016-12-27 03:08:22,True,closed,parente
jupyter,nbviewer,657,2016-12-29 17:27:16,True,closed,srinivasreddy
jupyter,nbviewer,659,2016-12-31 19:57:21,True,closed,parente
jupyter,nbviewer,660,2017-01-03 04:53:31,False,closed,jgwerner
jupyter,nbviewer,667,2017-02-12 03:11:45,True,closed,randy3k
jupyter,nbviewer,668,2017-02-12 03:36:19,True,closed,randy3k
jupyter,nbviewer,670,2017-02-22 10:11:39,True,closed,minrk
jupyter,nbviewer,671,2017-02-22 10:47:46,True,closed,minrk
jupyter,nbviewer,674,2017-02-22 15:54:45,True,closed,minrk
jupyter,nbviewer,675,2017-02-23 15:00:11,True,closed,minrk
jupyter,nbviewer,676,2017-02-24 15:48:24,True,closed,minrk
jupyter,nbviewer,678,2017-02-25 12:48:36,True,closed,minrk
jupyter,nbviewer,679,2017-02-25 12:49:10,True,closed,minrk
jupyter,nbviewer,680,2017-03-02 02:31:44,True,closed,parente
jupyter,nbviewer,681,2017-03-07 21:29:26,False,open,parente
jupyter,nbviewer,683,2017-03-29 01:05:19,True,closed,dbdean
jupyter,nbviewer-deploy,3,2016-02-28 10:50:39,True,closed,minrk
jupyter,testpath,1,2015-04-02 19:39:05,False,closed,minrk
jupyter,testpath,7,2016-10-09 20:26:46,True,closed,adamchainz
jupyter,testpath,8,2017-01-08 06:39:52,True,closed,QuLogic
jupyter,tmpnb,132,2015-04-02 15:46:12,True,closed,zischwartz
jupyter,tmpnb,137,2015-05-13 04:46:38,False,closed,rgbkrk
jupyter,tmpnb,138,2015-05-13 14:45:43,True,closed,zischwartz
jupyter,tmpnb,140,2015-05-26 02:03:35,True,closed,freeman-lab
jupyter,tmpnb,141,2015-05-26 15:35:51,False,closed,zischwartz
jupyter,tmpnb,142,2015-06-11 18:52:35,True,closed,rgbkrk
jupyter,tmpnb,143,2015-06-14 16:26:59,True,closed,rgbkrk
jupyter,tmpnb,144,2015-06-14 16:33:02,True,closed,rgbkrk
jupyter,tmpnb,145,2015-06-17 14:26:39,True,closed,fermion
jupyter,tmpnb,146,2015-06-23 03:33:39,True,closed,rgbkrk
jupyter,tmpnb,151,2015-08-22 22:01:15,True,closed,captainsafia
jupyter,tmpnb,153,2015-08-23 21:04:59,True,closed,captainsafia
jupyter,tmpnb,154,2015-08-24 01:06:52,True,closed,rgbkrk
jupyter,tmpnb,157,2015-08-26 13:18:48,True,closed,rgbkrk
jupyter,tmpnb,159,2015-08-27 14:41:38,True,closed,captainsafia
jupyter,tmpnb,161,2015-08-28 05:29:13,True,closed,captainsafia
jupyter,tmpnb,162,2015-08-31 00:24:21,True,closed,captainsafia
jupyter,tmpnb,166,2015-09-14 19:37:51,True,closed,captainsafia
jupyter,tmpnb,170,2015-09-16 18:26:35,True,closed,captainsafia
jupyter,tmpnb,172,2015-09-23 03:01:10,True,closed,parente
jupyter,tmpnb,173,2015-09-23 12:26:51,True,closed,minrk
jupyter,tmpnb,174,2015-09-23 13:30:21,True,closed,parente
jupyter,tmpnb,177,2015-10-07 19:40:07,False,closed,rgbkrk
jupyter,tmpnb,178,2015-10-08 03:04:46,False,closed,rgbkrk
jupyter,tmpnb,179,2015-10-13 16:03:43,True,closed,lbustelo
jupyter,tmpnb,182,2015-10-18 20:32:09,True,closed,rgbkrk
jupyter,tmpnb,184,2015-10-31 22:02:51,True,closed,captainsafia
jupyter,tmpnb,185,2015-11-11 00:20:00,True,closed,jdfreder
jupyter,tmpnb,186,2015-11-16 20:39:48,True,closed,jdfreder
jupyter,tmpnb,188,2015-11-28 23:37:22,True,closed,captainsafia
jupyter,tmpnb,193,2015-12-15 22:38:10,True,closed,captainsafia
jupyter,tmpnb,195,2015-12-17 23:24:03,True,closed,captainsafia
jupyter,tmpnb,196,2015-12-18 01:13:25,False,closed,captainsafia
jupyter,tmpnb,197,2015-12-22 01:31:03,True,closed,captainsafia
jupyter,tmpnb,198,2015-12-27 04:14:12,True,closed,parente
jupyter,tmpnb,199,2015-12-29 02:32:15,True,closed,parente
jupyter,tmpnb,202,2016-01-07 19:54:36,True,closed,captainsafia
jupyter,tmpnb,204,2016-01-14 03:59:01,True,closed,parente
jupyter,tmpnb,205,2016-01-14 04:24:18,True,closed,parente
jupyter,tmpnb,206,2016-01-14 10:05:40,True,closed,minrk
jupyter,tmpnb,207,2016-01-14 10:07:06,True,closed,minrk
jupyter,tmpnb,210,2016-01-21 19:07:55,True,closed,bshlgrs
jupyter,tmpnb,214,2016-02-04 02:41:05,True,closed,parente
jupyter,tmpnb,217,2016-02-22 21:37:50,True,closed,rgbkrk
jupyter,tmpnb,218,2016-02-25 16:59:04,True,closed,rgbkrk
jupyter,tmpnb,220,2016-02-25 22:09:44,True,closed,yacchin1205
jupyter,tmpnb,221,2016-02-26 08:18:01,True,closed,yacchin1205
jupyter,tmpnb,222,2016-02-26 14:11:16,True,closed,mabau
jupyter,tmpnb,223,2016-02-26 19:21:43,True,closed,rgbkrk
jupyter,tmpnb,227,2016-03-09 12:35:29,False,closed,SergeyParamoshkin
jupyter,tmpnb,229,2016-03-24 02:21:03,True,closed,parente
jupyter,tmpnb,231,2016-04-01 21:57:29,True,closed,rgbkrk
jupyter,tmpnb,237,2016-04-29 14:57:29,True,closed,minrk
jupyter,tmpnb,240,2016-05-07 10:55:50,True,closed,minrk
jupyter,tmpnb,241,2016-05-10 08:56:56,True,closed,minrk
jupyter,tmpnb,244,2016-07-06 05:12:09,True,closed,willingc
jupyter,tmpnb,245,2016-07-06 05:20:45,True,closed,willingc
jupyter,tmpnb,249,2016-09-16 17:57:42,True,closed,nvenayak
jupyter,tmpnb,254,2016-12-21 14:56:51,True,closed,SylvainCorlay
jupyter,tmpnb,257,2017-01-04 14:24:05,True,closed,minrk
jupyter,tmpnb,258,2017-01-04 15:39:46,True,closed,minrk
jupyter,tmpnb,260,2017-01-12 16:42:38,True,closed,brianrusso
jupyter,tmpnb,262,2017-01-19 21:56:16,True,closed,bryanwweber
jupyter,tmpnb,267,2017-03-27 11:13:32,True,closed,misolietavec
jupyter,tmpnb-deploy,15,2015-04-28 15:04:20,True,closed,rgbkrk
jupyter,tmpnb-deploy,17,2015-05-28 18:51:45,True,closed,rgbkrk
jupyter,tmpnb-deploy,19,2015-09-25 21:52:19,True,closed,rgbkrk
jupyter,tmpnb-deploy,21,2015-10-26 08:28:28,True,closed,rgbkrk
jupyter,tmpnb-deploy,23,2016-01-11 03:11:37,True,closed,rgbkrk
jupyter,tmpnb-deploy,24,2016-05-07 11:05:40,True,closed,minrk
jupyter,tmpnb-deploy,25,2016-05-07 15:18:33,True,closed,minrk
jupyter,tmpnb-deploy,26,2016-10-07 16:20:53,True,closed,SylvainCorlay
jupyter,tmpnb-deploy,27,2016-12-21 21:00:47,True,closed,SylvainCorlay
jupyter,tmpnb-redirector,7,2015-09-14 17:53:55,True,closed,captainsafia
jupyter,tmpnb-redirector,8,2015-09-14 18:33:45,True,closed,captainsafia
jupyter,tmpnb-redirector,9,2015-09-14 20:48:42,True,closed,captainsafia
jupyter,tmpnb-redirector,10,2015-09-25 20:58:47,True,closed,rgbkrk
jupyter,try.jupyter.org,14,2016-07-05 21:19:27,True,closed,minrk
jupyter,try.jupyter.org,18,2016-10-06 16:06:13,True,closed,rgbkrk
